,matchid,accountid,win,kills,deaths,assists,totalminionskilled,wardsplaced,totaldamagedealt,magicdamagedealt,physicaldamagedealt,truedamagedealt,damageselfmitigated,damagedealttoobjectives,damagedealttoturrets,totaldamagedealttochampions,magicdamagedealttochampions,physicaldamagedealttochampions,truedamagedealttochampions,totaldamagetaken,physicaldamagetaken,truedamagetaken,totalheal,t2.gameDuration/60,matchRankScore,champName
3063,2695192129,215346469,1,9,6,7,180,23,136776,5871,129405,1499,11649,7944,7944,19879,1474,17257,1147,18347,12483,1613,3625,31.8,,Zed
3064,2695192129,219355132,0,0,10,6,51,18,20113,10155,5846,4111,26174,2867,0,6820,5576,1244,0,30104,15947,918,2278,31.8,,Braum
3065,2695192129,221655297,0,6,4,7,226,11,142318,37442,94016,10859,11565,6573,2634,16167,1436,10969,3761,15662,8740,1111,6218,31.8,,Vayne
3066,2695192129,225735960,1,3,2,19,51,21,54226,47780,6405,40,7818,6029,3081,14202,13016,1186,0,12874,5804,548,1430,31.8,,Karma
3067,2695192129,232992917,1,10,2,9,133,13,104309,11869,88889,3550,4496,17805,7303,19729,3134,16595,0,10920,5626,521,3227,31.8,,Miss Fortune
3068,2695192129,234618639,0,3,10,3,141,15,106485,1903,99465,5116,37280,5558,4505,14907,1903,10900,2104,32961,24541,1075,1623,31.8,,Garen
3069,2695192129,241821534,0,7,7,4,68,12,153063,72143,74616,6303,22899,17196,363,18831,7246,9733,1852,29459,22325,275,6076,31.8,,Shyvana
3070,2695192130,36874918,1,0,5,7,18,32,18499,13140,4872,486,9159,1887,1121,5182,3901,794,486,14591,7529,686,9876,32.0667,,Janna
3071,2695192130,202750795,1,10,4,2,212,13,130134,5034,123360,1740,9332,3583,1115,22293,1236,19889,1168,18264,8219,1745,4004,32.0667,,Zed
3072,2695192130,209952525,0,6,4,8,145,10,132392,13051,116711,2628,43869,6210,2214,20695,5283,14293,1118,28141,19081,306,1401,32.0667,,Garen
3073,2695192130,211749387,1,5,8,4,22,12,143997,9432,126708,7856,13405,7228,0,7998,770,6756,472,26945,17637,1156,10064,32.0667,,Nocturne
3074,2695192130,226550736,0,2,6,15,14,23,18662,14191,4032,438,10150,2687,1763,8853,7412,1002,438,14896,12712,622,1439,32.0667,,Lulu
3075,2695192130,226885849,0,3,6,8,190,6,135064,115256,18232,1575,17595,2856,1160,13906,12658,727,520,16934,13047,546,181,32.0667,,Orianna
3076,2695192130,227535539,1,6,3,6,237,9,214332,35797,171039,7496,28809,22536,16564,29756,10247,19195,314,34568,19417,2899,9130,32.0667,,Yorick
3077,2695192130,228540205,1,2,6,6,199,12,139308,32096,102354,4858,9191,6451,2904,13149,5301,7847,0,19073,10922,1241,2216,32.0667,,Varus
3078,2695192130,234118762,0,11,3,6,182,14,149761,1683,130718,17358,12119,19969,6817,23215,1036,17910,4268,15566,12426,216,4489,32.0667,,Vayne
3079,2695192130,240256321,0,4,4,9,102,7,174608,131417,35813,7377,42034,13433,4647,17536,12733,3418,1385,26721,19654,750,7018,32.0667,,Rammus
3080,2695192132,46493875,1,6,4,20,136,6,97561,82253,9341,5966,40378,10622,3192,17522,16145,889,487,21258,12701,4088,1431,30.05,,Galio
3081,2695192132,48887777,1,17,2,3,222,6,169002,34493,114492,20017,9414,17869,7842,28445,3436,21290,3718,13493,6871,1445,5338,30.05,,Vayne
3082,2695192132,49990435,1,2,10,9,193,9,110978,44,108073,2860,8577,15517,10708,16371,44,15415,911,20039,11752,1622,935,30.05,,Quinn
3083,2695192132,200138082,0,7,3,4,181,4,108344,30649,73574,4120,12099,2664,498,13960,5309,5742,2908,12051,8173,742,3810,30.05,,Kog'Maw
3084,2695192132,203085330,1,2,1,21,32,28,17568,12583,3563,1421,11930,3007,2223,5223,3959,1094,169,13013,4346,3167,11334,30.05,,Janna
3085,2695192132,203731020,0,1,6,5,133,1,73249,31828,29497,11923,33499,1879,652,7642,4764,1888,989,32092,17112,3035,12577,30.05,,Taric
3086,2695192132,210427353,0,2,5,4,36,18,13930,10381,2844,704,13567,246,246,7669,6076,889,704,14417,8104,1219,3262,30.05,,Rakan
3087,2695192132,212909978,0,6,8,3,206,16,129866,12421,116499,946,20818,906,906,20544,1222,18375,946,23401,13882,1067,1177,30.05,,Yasuo
3088,2695192132,213011741,1,3,1,15,52,11,200755,134505,43643,22607,26447,23246,938,14661,10823,2156,1681,25503,16017,2805,8645,30.05,,Amumu
3089,2695192132,240057585,0,2,8,3,58,6,105239,57529,37169,10541,16561,658,0,9606,8080,945,580,20082,12596,903,3832,30.05,,Malphite
3090,2695192133,39389279,0,0,2,2,45,16,25553,22535,3017,0,4138,257,257,4009,3848,161,0,11617,5430,0,2827,23.9,,Morgana
3091,2695192133,45584999,0,0,4,1,144,2,79125,65915,10339,2870,4673,559,559,8183,6865,1318,0,12734,7754,0,638,23.9,,Corki
3092,2695192133,50330984,1,7,3,2,179,2,108734,2419,103314,3000,5471,13743,6275,13381,512,12868,0,11620,7564,0,1210,23.9,,Xayah
3093,2695192133,50545979,1,2,1,4,54,0,115151,15070,94631,5450,7836,6308,2591,6016,656,5033,326,15691,14317,108,6865,23.9,,Rengar
3094,2695192133,217529478,1,5,2,3,163,10,90007,66409,16552,7045,8522,5238,5238,16886,16045,840,0,15795,13167,767,13004,23.9,,Vladimir
3095,2695192133,218987022,1,9,3,6,148,9,136805,4838,126319,5647,12610,7063,7063,18491,983,15223,2285,18459,15041,293,4693,23.9,,Gangplank
3096,2695192133,236159554,0,2,5,0,114,13,79535,0,74490,5044,10374,181,181,10121,0,9566,554,16302,5496,413,205,23.9,,Urgot
3097,2695192133,236775412,1,1,0,7,16,9,32216,27298,4917,0,1649,2508,1168,9944,9260,683,0,3126,1594,0,283,23.9,,Lux
3098,2695192133,237329656,0,1,4,4,21,10,81790,3551,70307,7932,10947,0,0,8136,0,7618,518,21483,15438,590,9539,23.9,,Kayn
3099,2695192133,243248786,0,6,9,0,107,3,76598,0,76454,144,7509,1346,1346,11848,0,11752,96,17538,13815,1608,1099,23.9,,Draven
3100,2695192139,34392750,0,3,9,3,35,6,71456,12374,53913,5168,7325,6592,4439,7351,2061,4233,1056,18798,11945,222,4046,23.55,,Shaco
3101,2695192139,39376824,0,0,10,2,18,8,11986,3969,6054,1962,14437,656,422,4080,2681,1398,0,19815,9531,146,792,23.55,,Braum
3102,2695192139,42718177,0,3,6,0,93,8,68881,0,67272,1609,12903,354,74,9784,0,8175,1609,19309,8770,448,1452,23.55,,Darius
3103,2695192139,44084968,1,10,1,13,109,6,99307,61956,15719,21631,1471,28939,26688,17951,16639,1312,0,4347,1792,0,928,23.55,,Ziggs
3104,2695192139,203230810,1,14,2,11,123,7,96340,16633,78125,1581,6268,12659,3172,20952,4079,16574,298,8761,4948,90,3608,23.55,,Miss Fortune
3105,2695192139,220508916,1,4,4,16,33,6,36168,25883,8893,1392,12467,2732,692,11349,9288,2061,0,20693,15816,1194,6193,23.55,,Maokai
3106,2695192139,232395467,1,7,3,9,143,4,114534,68088,32967,13479,6136,12198,9028,12791,9329,3461,0,17601,12043,1202,7100,23.55,,Kayle
3107,2695192139,232535513,0,5,8,4,67,9,47718,32946,9652,5120,5833,2594,1230,12170,10031,1838,300,16648,7904,207,0,23.55,,Fizz
3108,2695192139,235285239,1,3,4,12,10,7,52464,9133,37382,5948,8681,11713,4228,6025,976,4166,882,14514,12698,477,3714,23.55,,Udyr
3109,2695192139,239052263,0,3,7,2,88,6,48815,575,47247,991,6123,8214,3218,4905,315,4590,0,13204,8003,156,1554,23.55,,Jinx
3110,2695192140,33556138,0,2,6,10,42,26,29381,16414,8056,4910,25813,251,251,7583,4841,2741,0,22497,7618,88,4029,27.75,,Leona
3111,2695192140,207140285,1,1,5,18,48,3,45087,23509,14066,7511,23240,2439,1668,9556,7068,2488,0,19891,10395,72,4223,27.75,,Ornn
3112,2695192140,208756355,1,10,4,5,214,10,142089,14970,115543,11575,4861,13933,13629,25911,9406,15279,1225,12898,7988,158,1683,27.75,,Kog'Maw
3113,2695192140,211811360,1,10,2,4,40,5,156104,64358,81916,9830,14390,12624,2992,14857,7254,6380,1222,23723,13429,234,9523,27.75,,Shyvana
3114,2695192140,214634189,0,4,7,3,71,11,125417,82051,29738,13626,35077,15042,1794,9632,6478,1856,1298,29144,18256,1077,5483,27.75,,Rammus
3115,2695192140,228497536,1,10,6,13,101,10,71215,51168,15384,4662,8847,2342,2053,21711,18396,2635,680,19266,6992,634,2098,27.75,,Fizz
3116,2695192140,230650716,0,2,4,3,78,1,41900,26168,15592,139,23596,1965,1035,6441,5400,1041,0,21797,9731,789,3122,27.75,,Tahm Kench
3117,2695192140,237210198,0,5,5,7,142,5,112303,1572,110614,117,4995,1133,1133,15637,737,14900,0,15352,5787,425,2934,27.75,,Jhin
3118,2695192140,237349526,0,9,9,8,124,14,100313,88301,11815,196,7100,1969,810,23818,22729,1088,0,24591,6585,748,3215,27.75,,Brand
3119,2695192140,240520608,1,0,5,11,131,6,86110,73929,12131,50,5416,7352,2550,20266,19233,1033,0,12809,6208,200,591,27.75,,Heimerdinger
3120,2695192141,264167,1,3,8,7,38,5,87183,35866,46227,5089,21671,2920,2920,9295,3916,4263,1115,28962,20342,672,4650,29.65,,Shyvana
3121,2695192141,38950739,1,2,7,4,109,13,84371,69454,14838,78,11246,4266,3880,13325,12543,782,0,14975,7335,317,0,29.65,,Lux
3122,2695192141,39350288,0,3,4,13,58,23,28920,14098,11207,3614,26286,1847,1189,6543,4195,2347,0,14087,7598,638,1930,29.65,,Leona
3123,2695192141,202880212,0,3,0,9,134,8,114659,94741,13529,6388,7500,20349,2308,11249,10573,676,0,9369,4063,96,1953,29.65,,Malzahar
3124,2695192141,205510884,0,8,6,5,192,12,119789,28809,88677,2302,8528,6632,6632,23130,6657,15950,523,16712,8699,519,2727,29.65,,Ezreal
3125,2695192141,207767332,1,6,5,1,220,11,166408,3862,148162,14383,9707,8074,5502,12020,617,10770,632,19890,13916,214,2106,29.65,,Lucian
3126,2695192141,228385923,1,4,5,3,186,12,151510,31184,98935,21390,15023,10683,8729,12050,3901,7908,240,20549,8502,116,1369,29.65,,Jax
3127,2695192141,235909120,1,2,5,9,77,12,70427,63251,6871,304,11863,1683,1683,9707,8806,596,304,14747,7975,325,6523,29.65,,Zilean
3128,2695192141,240126981,0,11,4,9,65,22,171500,3620,150206,17672,23079,35768,6698,21018,581,19315,1121,20623,12734,462,6500,29.65,,Vi
3129,2695192141,241844733,0,5,3,7,165,13,136437,117310,13450,5677,8093,5529,1539,17338,16146,1191,0,15540,8701,576,3304,29.65,,Lissandra
3130,2695192142,38254291,1,10,4,9,187,19,131165,3584,108007,19573,20873,10947,5735,23849,2459,15885,5504,28549,14914,292,10444,25.7833,,Irelia
3131,2695192142,38394259,0,3,4,1,229,9,145026,102053,33922,9050,7313,0,0,12432,9120,3311,0,15719,9373,1037,5008,25.7833,,Kayle
3132,2695192142,38871706,0,2,4,8,45,7,21126,12718,8407,0,12738,592,592,6723,5180,1543,0,12726,7423,1173,1613,25.7833,,Thresh
3133,2695192142,45147178,0,1,6,6,37,10,87796,18019,64898,4880,13305,618,618,6651,1580,4387,684,20624,15494,1191,6760,25.7833,,Jax
3134,2695192142,47858060,0,6,8,2,167,10,96295,53049,39696,3550,27764,244,244,17734,11780,5953,0,23216,12150,3598,1236,25.7833,,Ornn
3135,2695192142,48119284,1,10,2,4,168,11,106379,90324,13170,2883,8959,7439,2767,15107,14258,605,243,16461,9885,0,5279,25.7833,,Katarina
3136,2695192142,213580797,1,2,4,10,209,8,150021,23499,118730,7791,6581,14147,12558,14431,2755,10150,1525,12861,7185,0,4461,25.7833,,Vayne
3137,2695192142,216623034,1,0,4,17,6,17,17655,14080,3575,0,4322,5743,3206,5798,5568,230,0,8062,3210,0,4353,25.7833,,Janna
3138,2695192142,231012880,1,10,5,4,25,4,138441,5594,128472,4374,13559,4341,687,12784,1200,10945,638,24627,17034,392,11177,25.7833,,Kha'Zix
3139,2695192142,241173729,0,7,10,7,142,8,75763,16555,59207,0,5702,817,817,14280,5142,9137,0,17352,9918,911,1367,25.7833,,Ezreal
3140,2695192148,32287062,0,5,8,10,222,13,189332,60627,119247,9458,12918,9561,2639,24983,5676,19118,188,23826,10724,320,4681,34.55,,Tristana
3141,2695192148,32946138,0,4,6,17,44,32,24119,15933,6929,1256,17159,1817,1621,14230,11138,1835,1256,20541,11385,377,19144,34.55,,Nami
3142,2695192148,36404170,0,5,9,5,217,10,150913,73671,71287,5955,36759,8474,4677,17406,11927,5479,0,27235,7621,313,1330,34.55,,Malphite
3143,2695192148,37780068,0,8,6,6,265,16,199275,177256,21304,714,23330,5857,3111,27058,26218,755,84,27260,9706,312,4942,34.55,,Viktor
3144,2695192148,44262992,0,9,10,7,60,7,184359,5745,173594,5020,34961,12059,884,18903,633,17443,826,33774,16469,839,7468,34.55,,Vi
3145,2695192148,50911381,1,6,4,23,23,23,45951,33741,6449,5760,13953,11498,3239,16304,15096,1208,0,14846,7690,228,11617,34.55,,Janna
3146,2695192148,201438263,1,2,9,12,194,12,163269,157672,5596,0,13850,16849,4169,19453,18490,962,0,24385,10690,92,395,34.55,,Azir
3147,2695192148,214300393,1,5,6,9,31,29,160467,6084,146520,7862,33525,19497,1523,12313,33,11179,1100,37165,24637,254,12742,34.55,,Kayn
3148,2695192148,230307888,1,12,7,11,230,18,199646,24291,171475,3880,13618,16110,8155,29871,7995,21130,744,23625,11276,194,2467,34.55,,Ezreal
3149,2695192148,235472771,1,14,5,13,250,14,202011,175566,25931,513,34972,6658,5209,35097,30957,3823,316,37547,20897,1586,16503,34.55,,Ekko
3150,2695192151,34209894,0,1,8,4,127,3,77630,27534,38826,11268,6920,4545,0,10848,5116,3679,2052,15503,10767,108,1407,26.0833,,Kog'Maw
3151,2695192151,42264987,1,13,3,10,133,8,110906,9501,100741,664,5542,8201,6368,19148,1709,17164,274,11874,8425,331,1829,26.0833,,Jhin
3152,2695192151,45723691,0,6,5,2,35,9,69448,2668,61943,4836,9402,4967,92,10273,717,9171,384,18160,12616,243,5297,26.0833,,Kha'Zix
3153,2695192151,48298835,0,2,8,6,128,11,113350,11412,100555,1382,23899,1722,1722,12486,1539,10501,445,21155,16180,770,2300,26.0833,,Yasuo
3154,2695192151,202836640,1,5,2,10,141,9,89814,1241,82833,5739,9418,8921,6213,14630,1163,12822,644,12507,8560,457,2100,26.0833,,Pantheon
3155,2695192151,204040024,0,0,8,6,182,11,113172,107320,5754,97,9679,1003,201,10396,10133,263,0,14537,8954,528,598,26.0833,,Malzahar
3156,2695192151,212150233,0,2,7,2,57,20,42793,19733,16860,6198,27053,3026,0,4581,2225,2355,0,21267,15408,318,12405,26.0833,,Sion
3157,2695192151,219347103,1,10,2,10,19,22,118549,21342,83367,13840,15352,16065,2893,17153,2253,14626,274,20996,15371,1012,6650,26.0833,,Lee Sin
3158,2695192151,231092117,1,7,3,8,144,17,123745,107996,15379,370,11052,9514,7524,12933,10899,1664,370,18077,11157,291,7889,26.0833,,Ekko
3159,2695192151,241393348,1,1,1,24,28,20,31223,23123,6997,1101,4410,5950,5603,8266,6632,1228,405,9374,5168,789,11458,26.0833,,Janna
3160,2695192160,31865734,0,1,8,4,43,14,20870,9372,8400,3097,20861,709,709,6086,4220,1866,0,20423,10484,510,933,26.7333,,Blitzcrank
3161,2695192160,32546364,1,2,5,19,47,11,40475,32851,6493,1130,5534,3966,2372,15260,12377,2116,767,13016,10130,277,3238,26.7333,,Bard
3162,2695192160,33758332,1,9,5,8,131,6,93376,73887,12973,6515,4860,4361,2504,24489,22195,1809,484,15095,8822,359,2896,26.7333,,Brand
3163,2695192160,34060329,0,8,4,2,170,9,108505,12598,95061,844,5292,2359,2359,13840,909,12630,300,12752,8356,136,1399,26.7333,,Jhin
3164,2695192160,38654531,0,4,8,4,76,9,104966,3379,93941,7646,19963,3282,2557,7538,1743,4686,1109,32454,20318,773,11890,26.7333,,Trundle
3165,2695192160,50297958,1,12,4,6,175,9,120765,4587,110102,6076,6182,11777,9922,19606,465,18716,424,14503,10734,234,2302,26.7333,,Quinn
3166,2695192160,207127702,1,5,5,10,19,8,169020,34776,118780,15462,18788,38481,3581,10362,2786,6776,799,26186,20021,469,11088,26.7333,,Jax
3167,2695192160,208580148,0,3,10,3,100,11,67132,0,67132,0,12023,664,664,5617,0,5617,0,17653,12104,413,564,26.7333,,Riven
3168,2695192160,241311704,0,5,9,4,101,2,59427,24515,34911,0,9641,2322,2322,15408,11334,4073,0,23386,11993,915,6205,26.7333,,Akali
3169,2695192160,243629903,1,11,2,9,174,12,103882,1715,99283,2883,6478,7151,4848,17309,1340,15694,274,10161,6948,68,2185,26.7333,,Kalista
3170,2695192163,38615358,0,3,6,1,143,8,86617,425,86191,0,9808,2908,2037,8189,188,8001,0,17569,10170,991,2358,22.8,,Illaoi
3171,2695192163,39440677,1,5,2,2,151,11,112598,2899,104791,4907,8566,5422,5422,8356,488,7091,776,12032,10254,172,653,22.8,,Yasuo
3172,2695192163,39620778,0,0,10,5,105,7,52484,1341,44623,6520,3673,1196,915,6324,989,5335,0,14148,6230,461,1436,22.8,,Ashe
3173,2695192163,45319389,0,7,7,4,11,11,75753,25739,40632,9382,11626,6224,0,11652,6417,4579,656,26723,13111,1644,10927,22.8,,Warwick
3174,2695192163,46793996,1,9,5,18,57,4,46674,36154,8638,1880,10992,1687,1293,19601,15598,2640,1361,14564,9182,352,325,22.8,,Amumu
3175,2695192163,49324211,1,9,4,13,20,6,85057,50363,21040,13653,12977,6118,1409,13259,7291,2175,3792,20292,13243,1375,8001,22.8,,Cho'Gath
3176,2695192163,208519033,1,15,2,14,138,5,116999,30502,78744,7753,8384,11273,8845,26158,10496,14784,877,9589,5664,0,4543,22.8,,Varus
3177,2695192163,220416836,0,2,8,8,14,5,15687,7563,4713,3410,18908,1922,0,5020,2891,2129,0,20070,10710,1659,1147,22.8,,Leona
3178,2695192163,231090091,0,6,12,7,77,4,57992,46824,9235,1933,6794,3957,26,13601,12019,1232,349,22274,6702,2208,2787,22.8,,Katarina
3179,2695192163,236435649,1,5,5,15,79,8,53644,41484,11657,502,6200,7196,3993,12833,11966,708,158,10517,3660,106,0,22.8,,Lux
3180,2695192167,34059955,1,11,5,10,98,12,167977,84919,75400,7658,33339,14937,1459,22990,8746,13548,696,39162,22745,394,11283,29.3333,,Shyvana
3181,2695192167,34400431,1,15,4,8,181,12,179394,12215,156866,10312,27031,14249,5264,27150,1360,24353,1436,23240,13579,326,4217,29.3333,,Yasuo
3182,2695192167,41910810,0,6,10,6,125,11,90638,86032,4606,0,33373,1293,1293,19213,18812,400,0,34891,30737,710,2386,29.3333,,Galio
3183,2695192167,44986818,0,8,8,7,184,8,169458,33690,124498,11270,38093,16349,16349,33811,13141,20669,0,32971,25516,504,6698,29.3333,,Yorick
3184,2695192167,48919329,1,1,6,4,182,17,143816,25249,110983,7585,27898,5034,4493,11767,3077,8689,0,32045,24705,210,2044,29.3333,,Nasus
3185,2695192167,201390029,0,7,5,5,86,24,180954,28257,139572,13124,9731,1614,1614,20506,3939,15504,1062,21083,15181,386,12320,29.3333,,Kindred
3186,2695192167,205834150,1,4,6,18,37,25,38003,20319,14680,3004,35738,3584,1874,11935,7089,4846,0,21163,8521,3028,1729,29.3333,,Nautilus
3187,2695192167,214470858,1,9,5,7,176,8,129705,2955,124392,2357,7663,17163,11614,25916,527,24958,430,17359,11374,104,3148,29.3333,,Miss Fortune
3188,2695192167,230190104,0,2,7,3,129,21,99959,9882,90077,0,7840,2372,2372,13497,1162,12334,0,18397,14155,354,2306,29.3333,,Lucian
3189,2695192167,230971571,0,3,10,3,34,5,40310,35043,5267,0,7962,632,632,9905,9117,787,0,15667,11652,608,1510,29.3333,,Karma
3190,2695192170,37560540,0,1,4,3,174,8,124309,3391,106487,14430,5494,6422,3119,11249,446,10802,0,10167,8213,47,1996,25.5833,,Xayah
3191,2695192170,37689113,1,2,2,11,155,25,101577,24193,74291,3091,7942,12184,3455,12685,4063,8354,267,8996,7054,55,3288,25.5833,,Ezreal
3192,2695192170,42708145,1,8,6,12,43,8,131967,61905,61597,8465,8559,23431,5988,18233,9355,7744,1134,20619,13692,639,9421,25.5833,,Kayle
3193,2695192170,208075923,0,7,7,2,135,10,73730,46053,24042,3634,9454,1896,1896,12232,9329,1885,1017,17029,12207,714,890,25.5833,,Fizz
3194,2695192170,212066479,0,2,4,5,23,11,25318,17305,4569,3443,5066,2327,0,8849,8298,357,193,11678,9254,210,1558,25.5833,,Morgana
3195,2695192170,214369970,0,2,6,1,124,12,76276,271,73285,2719,12462,2630,2630,5004,271,4558,174,14727,11355,250,0,25.5833,,Riven
3196,2695192170,216717559,1,9,3,6,167,13,126385,4699,113022,8662,11250,13426,8508,11212,556,9865,790,12461,8675,427,1696,25.5833,,Yasuo
3197,2695192170,227762831,1,0,2,13,32,19,12490,7964,3003,1521,4638,3963,1186,1424,1230,194,0,9569,5111,280,3269,25.5833,,Janna
3198,2695192170,229140061,0,6,6,1,41,6,108272,2528,101165,4578,14316,3742,254,9267,0,8789,478,22446,15798,1020,7635,25.5833,,Kayn
3199,2695192170,237701662,1,8,5,6,113,9,82801,2771,79437,592,10237,2848,1508,16116,1471,14595,50,17980,12749,459,2029,25.5833,,Pantheon
3200,2695192174,32375489,0,0,7,12,17,12,204618,11605,4884,188128,15358,1339,245,9812,4670,2331,2810,19625,9326,713,6687,34.6,,Ivern
3201,2695192174,38087586,0,8,9,7,221,23,173403,32893,138724,1785,16554,5355,711,34508,6539,27894,75,22791,13741,715,4666,34.6,,Ezreal
3202,2695192174,39400862,1,17,4,4,220,19,182641,159848,15851,6942,14197,5080,1852,36230,33302,2342,584,27119,11840,339,9817,34.6,,Katarina
3203,2695192174,43461526,1,0,5,24,24,22,28867,15712,9099,4055,41344,4877,2231,7477,5334,2142,0,24736,13600,610,13841,34.6,,Taric
3204,2695192174,48759894,0,3,6,11,40,15,18742,10455,3553,4733,12143,4169,54,6857,5444,789,623,17231,9978,718,11166,34.6,,Janna
3205,2695192174,204430371,0,7,6,10,280,17,202734,179099,13841,9794,10338,364,364,35000,34088,912,0,21749,8781,1097,4486,34.6,,Malzahar
3206,2695192174,204494879,0,3,6,11,178,15,126908,59934,62563,4410,54278,1336,1336,27837,18990,8846,0,38234,19727,1104,4896,34.6,,Ornn
3207,2695192174,218957264,1,1,4,15,133,22,106643,36068,67318,3256,44939,19046,9630,18146,6895,11125,126,39268,18332,1512,1560,34.6,,Nasus
3208,2695192174,230266156,1,5,4,5,52,2,228382,81671,126151,20560,35463,27960,3381,12805,6430,5363,1012,46618,26000,1046,24110,34.6,,Warwick
3209,2695192174,231045503,1,11,4,9,221,4,206950,22072,169735,15143,10116,13508,7690,31916,1392,27898,2625,20451,10039,0,3978,34.6,,Twitch
3210,2695192178,34775360,1,14,6,8,273,19,246002,179324,62036,4642,13719,20733,14383,56565,48896,5923,1746,28116,13589,379,5570,38.15,,Teemo
3211,2695192178,35502011,0,2,10,12,274,10,199620,187727,11485,409,50514,3281,3281,21780,20976,393,409,49821,27229,1695,539,38.15,,Singed
3212,2695192178,47994433,0,5,9,18,49,19,32805,24128,5915,2761,17283,778,778,13591,10851,1676,1063,26595,14417,987,5445,38.15,,Lulu
3213,2695192178,48815445,1,14,6,15,102,12,198496,13508,173758,11229,41943,14811,3764,21653,1094,18830,1727,40406,24808,1270,14633,38.15,,Jarvan IV
3214,2695192178,202818344,0,9,13,6,209,13,180154,2442,172293,5419,18016,2835,2835,24707,770,22577,1359,28693,18407,669,5595,38.15,,Jinx
3215,2695192178,220608779,0,9,12,12,59,22,128037,37250,84886,5900,24797,559,559,21238,5085,14599,1554,45904,20846,1001,8155,38.15,,Hecarim
3216,2695192178,223154456,1,13,8,8,268,11,220156,8399,210828,928,27637,13930,4748,36104,1758,33418,928,29009,16322,2761,4486,38.15,,Zed
3217,2695192178,227971464,0,11,10,4,216,10,160526,140929,18353,1244,21135,738,738,24532,20167,3653,712,33291,18401,1036,5119,38.15,,Ekko
3218,2695192178,234119341,1,8,5,18,97,23,137102,81174,54638,1289,11417,2679,208,30467,22707,6771,989,22273,12864,572,4667,38.15,,Shaco
3219,2695192178,234985642,1,4,11,14,86,3,78513,13524,61438,3550,13316,5562,2632,12669,2210,10458,0,26137,13182,605,2346,38.15,,Miss Fortune
3220,2695192182,34080060,0,6,8,9,185,9,142520,133344,8758,417,8977,5240,1092,22621,21695,604,321,22154,9936,806,2941,31.4833,,Veigar
3221,2695192182,46239438,1,2,7,10,54,11,192673,7521,165302,19849,27016,43319,4095,13014,2019,10450,544,46437,31783,287,29389,31.4833,,Aatrox
3222,2695192182,46943438,1,5,3,4,208,13,126788,4292,119644,2852,51326,4717,4410,22565,4292,15629,2644,32587,23527,860,2261,31.4833,,Garen
3223,2695192182,49064417,0,4,8,4,205,10,148622,3433,145189,0,10508,1825,1694,13219,382,12837,0,22007,13252,935,5450,31.4833,,Xayah
3224,2695192182,203125599,0,9,1,2,268,14,229892,22978,196008,10905,43729,14514,11011,31164,5533,24483,1148,43208,27306,4647,1369,31.4833,,Nasus
